Unnamed: 0,sentiment,content
36975,1,curioustwibbit make sense totally show girlfriend asking wear high school prom dress
38295,1,lozhush let first
37291,0,deathstar destroys starship enterprice http bit ly agcth can t get enough video starwars startrek
9936,1,started week wedding ending week funeral
28278,1,aquarices driving err speeding
24530,0,working working working www redirlanda e many hour spent worth letï¿½s make red irlanda big
34874,1,retrorewind great show today
36041,0,hilzfuld patience worth
1925,0,cant girl like whats walet
3534,1,thesims well u brit wait day it thought gonna realized once guess worth wait
38194,1,anyone remember izone camera well still mine pretty rad
37222,1,whooops wrong smiley supposed lol
5976,1,selfish hisashi mï¿½y em mï¿½ torrent thï¿½ bï¿½ ch trï¿½n nhï¿½ ang thiï¿½n long l i ch y xu ng i u tra
15534,1,finished cleaning bathroom smell like clorox
13248,0,sad gone show mcfly fan them
4310,0,getting swing thing miss someone
5506,1,eating lunch school
783,0,sleepy earlier didnt get see matt
19973,1,gen can t blip right now
7151,1,got wiff pazik fart
32008,0,cynthiay dr hook awesome
372,0,justinodom dbl booooooo sick flippin blow bahaha kno dont many friend either feel lame haha
2579,1,beer fridge
36787,1,nicknotlive eat something
26307,1,brunolorenz e ah ghost shell ï¿½ meu anime favorito assistiu
30427,1,need wordpress template designed contact design theme cheap
11034,0,mtmodular pixy number give energy rush playing festival close june work go
8541,0,day cant go slower
18033,1,killerannax vickyt losing demi miley
30362,1,trevorgoff woo knew could convert ubertwitter think ui way friendly compared tinytwitter
3791,0,twitter second day running study leave me car one piece
18854,0,embossers expensive get one cheap trying save papersource order go tonight sry bank account
15556,1,phxnerd sorry make good luck next time though
1035,1,cheetahmamibia oooo ok havent accepted friend request
9714,0,rained ever day miami since here
12030,0,brran hey you ever pre order sims sad im poor get right
20868,1,going bed now good night tweeter
5364,0,nettagyrl make sad follow someone converse similar bios follow back
18882,1,grounded til tomorrow sorry anyone made plan with tomorrow annoyed http plurk com p xr
6402,0,mr mcsupergirl ok finished set u free sooooo mad rite now it cant end like that dont want bad guy
29289,1,changed username
33630,1,mulderscully im cookie wont comment heh girl sang crush btw wud u know
32191,1,paulreid sorry sounded like year old texting tried tweetshrinking built tweed deck another cool feature
1288,0,ready go work now cannot bothered
12607,0,feeling frustrated i can t get thing work
9580,0,last day ko olina north shoreee
25744,1,whatsonthetube total tv quote sure u would know
4952,0,psa usuing twiddict last tweet yet show bored bare w me
34432,1,yellowpeel sight made afternoon
21611,1,and make pledge it
38119,1,cooking brown rice http bit ly gihac
37791,1,catching holiday expense two week gift grub
11959,1,leave meet boriori now looking forward seeing him done wanted to boo urn wish work
14784,0,dont like random gloomy weather
1738,1,month ahaha dunno go tomorrow lmao cause went today freakin filipino parent aha
9039,0,impossible watch full flash video mac
5666,1,bum hurt
8785,0,nobody write
9855,1,divarina tell hasnt miss boge
2762,0,town uncle gabriel coming in miss gabe tempted ask go back baton rouge stay side fam
31440,1,livelikemusic awesome saw added myspace could please gt not lt tag photo there thanks
33291,1,satisfied fp review
36501,1,juliankimmings never touched drop me
11218,0,pinksealight oh lucky u need send mine away get fixed
5546,0,http twitpic com q so i pe pocket artoo
16012,0,tired going take nap finger hurt
35329,1,go sleep
10985,0,xjakexchaosx playing st pete sold month im trying go orlando one live st pete lol
24470,1,ashumittal twilightfairy wci hashtag simply dying anytime soon it
2558,0,supposed great weather today amp moro luck im stuck work day
7262,1,im soooo loney
1449,0,feel sick like wanna get bed bothered go work turn da light off pull da shade n tv type sick
7963,0,so woke time work boo
18030,1,kofoswagnificnt b u slept missed ride chillin telly friday night
14362,0,xoxojennxoxox feel lost keep running in head staring face haha basically headache amp eye hurt
37380,1,extremeannette ok thank
30188,1,wanna b malik taking stage
7649,1,weather tooo hottt mayn cnt take it n styl aint got ride flu n want baby bk
39646,0,finally going bed staying reading script quot remember me quot sad sooo good happy mother s day mother s
27075,1,mangamaniac wilshire it stayed last year
20738,1,short stack need add short stack tv
6829,0,heading dmv pay hard earned money
11650,0,sars really got down
1218,1,toddh t im sooooo bored right
33278,1,jimmydouglas thanks guy furniture
4307,1,anaruba need carseats
20336,1,cant hide tweetie icon change http twitpic com jo
9118,1,caseywright acai email yes ton them
18616,0,big sad face bing work iphone take regular mobile live search
1890,1,listens msi bakes banana bread weird she remarkably much anymore
3884,0,booo dario let tk get hair cut
18505,1,socallove well grand cancelled due weather
19265,1,gregmike saw across street manuels fur coat must short supply somewhere
23547,1,beckypidz charmer like football too
12274,1,peterpanik hm u guess
6468,1,june gloom upon u
4727,1,american trade journalist ask pr how you almost time uk journalist erm not much come
82,0,gcrush nopantsdance thinking excited guy move realized sad see go
2644,0,hour sleep last night want crawl ball somewhere sleep hour work till six
15043,1,build hotel without air con bloody boiling here
7165,1,ok time study bus law ethic gotta test today
24393,0,respect fresh heineken man bag http twitpic com jdrg
23179,1,stephreayy going out
1700,0,love baby hurt me hurt me more want watch night ruxbury right now
9088,0,unmarketing fun idea but saw clothing would really look slouchy would buy think not people r buying dream
24902,1,alllyy yes know gross haha im better
12417,0,jhonenv need horror lovecraftian actually enough weird horror movie
3721,1,mateoviento see link web interface
8024,0,rachael make want cry
20244,1,listening commentary track holiday inn never thought see bing crosby black face rest movie cute
8965,1,joidlove gotta b talkin bout clubbin cant b talkin bout movie dinner or hangin
12558,0,jgooden put way make much sense it rotfl
19966,0,proctorsarm least posada good ab
6362,1,want chocolate milkkk
19284,0,bit tongue blood everywhere
13782,0,gillianre im happy im emailin complaint haha il hav listen sunday
6339,1,http twitpic com shw took class minute ago awsome bad graduate next year
21590,1,want everyone know watch cypher
7381,0,beer garden ipod friday night shame got work tomorrow
35349,1,faith daphne
26925,1,djing prom free there prob gonna dj who s stuck s boooooo
25948,0,feeling sick oh well reckon people bus cursed me anyways nighty night all
17777,0,dont wanna miss laker game tonight sad
2349,1,ghhh went hour earlier bed thinking ill get area hr sleep woke hr earlier today gonna looooong one again
16018,0,ex make cry wish stronger
15168,0,wish sun would come out i guess matter since work can t enjoy anyways
24380,1,going pune tomorrow
15650,1,going work soon
17008,0,leave mr sweetbullshit cuz go work really want to
33838,1,heading airport
6515,1,sore head
20600,0,kirbis trusted matt life picture funnnn night though
24404,1,lbruning called dedicated
22604,1,atl nj almost home
17045,1,imseth no yet week left o summer holiday now
17029,0,kvbuckley know enough sotomayor made big boo boo talking making law know branch do
2091,0,going post office try sort whole ebay hacker thing
25711,0,school tired didnt hear text last night lol still tired love jesus christ
9490,1,tattoo seven yet
32136,1,prom s over denny s katie kelly lt
16195,0,deanm hey twit watched poor holly britain got talent poor thing people mean year old little girl
12932,0,getting used getting cold asthma paying it
35518,1,don t need education
26820,1,beach nanny s got back roast iater pudding
22491,0,dutchreaganite roflmao feel inspired go start huge bonfire
6629,1,flyguyvan u let kno lady s spayed potty trained see still want
3145,0,low low low low low low low low low
3401,1,http twitpic com b clean
24419,1,coolest foreign word english language need check number one amazing http is gd sb
37046,1,pennydog seen him beautiful
8613,1,gabyrizzo want pho never before
32361,1,cutemadeleine dm amigui
14650,1,wish could go hear mint condition tommorow night
31144,1,back sj star trek tonight pm cinelux almaden
12074,0,editing video van little hungry depressed see yet
5876,0,miss jeep bum ride dreaded horrid walmart boo
15125,0,omg tink cuming bckkk
6642,1,matthewfuller got star pre wash failed rince
142,1,chocolate never say
28520,0,going lumberjack party
15868,0,wanna watch quot up quot badly
10151,0,japanimated miss
681,1,bed still exhausted vega
23146,1,memesijaitort thanks send photo first
28396,1,discovered numpy array hold value type useful manipulating array number uncertainty
12465,0,lobster dinner mba folk tonight terasse pouring rain mtl
34764,1,lightmare like six hang around house get come you keep it
24143,1,limyh problem sharing whole list you
33041,1,bout watch movie nd drink wit martin nd leslie
2007,0,heading home could really done without banging head way bus
28344,1,band practice
37089,0,today wrote two song one temple probably never perform ever one mother day happy vesak everyone rena xoxo
8565,0,myersandchang not
3574,1,getting really guilty
4548,0,therealscarab better snicker bar hershey w almond use b addicted b miss lol
9114,0,sad come pooch hall game accepted friend request facebook yet
19028,1,hollymarie twitter can t follow
15564,1,thing parent best friend
21127,0,watched slumdog millionaire soo goood love sad
9086,0,wish would rain but
19734,0,suncito hi there got comp early last nite saw u feeling well hope u r better
4419,0,work miserable day
26214,1,corkyloowho haha jonasbrothers y all really hurry announce australian tour date freaking month thepistol
214,0,bloomsday sorry hear that optimist thing get better u
976,0,hobosexual lol went buy new laptop feb already knew lol looked anyway walked away sadfaced
20064,1,grand indonesia mom n sister
23922,1,ï¿½ï¿½h iï¿½m gonna go quot big quot house now borrow si guitar play maybe write
29278,1,howie d lucky baby wonderful family u know u could take home
28144,1,sween yu wanna kill
39264,1,finishing session handbook health safety manageing discipline grievance add
11271,1,klyn twitter tends u
13919,1,know short week certainly dragged
16096,1,new episode hitman reborn yet
14375,1,dkmissie without anyone
31212,1,playing bingo mom old lady
